query_id,class,representative_id,representative_index,alignment_score,alignment_length,identities,identity_percent
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A549T6P4|unreviewed|nitrate,197,5087.0,1466,870,59.34515688949522
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A0A8K226|unreviewed|nitrate,198,5142.0,1465,886,60.4778156996587
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A154VCQ2|unreviewed|nitrate,199,5043.0,1471,857,58.25968728755948
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A4R5VBL1|unreviewed|nitrate,200,5015.0,1474,855,58.00542740841248
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2H5F5G7|unreviewed|nitrate,201,5063.0,1479,871,58.891142663962135
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A061QDJ9|unreviewed|nitrate,202,5109.0,1478,880,59.53991880920162
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1D2TVJ9|unreviewed|nitrate,203,5031.0,1472,861,58.49184782608695
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1Q8ZSR8|unreviewed|nitrate,204,5042.0,1472,864,58.69565217391305
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1X7PIA0|unreviewed|nitrate,205,4993.0,1492,858,57.506702412868634
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A9X2KED9|unreviewed|4Fe-4S,206,3671.0,1409,630,44.712562100780694
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2U9SHH4|unreviewed|nitrate,207,4799.0,1507,804,53.35102853351028
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A0M2LYM3|unreviewed|nitrate,208,4978.0,1489,839,56.34654130288784
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A259MUD5|unreviewed|nitrate,209,5136.0,1463,883,60.355434039644564
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2M7EPX7|unreviewed|nitrate,210,5043.0,1492,868,58.17694369973191
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A328AJM8|unreviewed|nitrate,211,5093.0,1463,877,59.94531784005468
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,B6JBW2|unreviewed|nitrate,212,5202.0,1450,889,61.310344827586206
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2G2A2N0|unreviewed|nitrate,213,5064.0,1472,865,58.76358695652174
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1G5TN29|unreviewed|nitrate,214,5126.0,1472,874,59.375
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A8I2C3U3|unreviewed|nitrate,215,5147.0,1461,878,60.09582477754962
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2T7HFH1|unreviewed|nitrate,216,5026.0,1479,858,58.012170385395535
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A952CZN4|unreviewed|nitrate,217,5105.0,1478,878,59.40460081190798
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1U9JV70|unreviewed|nitrate,218,5034.0,1489,862,57.891202149093345
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1G6C9I9|unreviewed|nitrate,219,5220.0,1449,898,61.973775017253274
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2S5JEL8|unreviewed|nitrate,220,5015.0,1472,854,58.016304347826086
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2W7QA52|unreviewed|nitrate,221,4995.0,1480,854,57.7027027027027
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7G9SGB4|unreviewed|nitrate,222,4996.0,1499,848,56.571047364909944
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7L9MJJ4|unreviewed|nitrate,223,5093.0,1473,872,59.19891378139851
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A8J7IRZ7|unreviewed|nitrate,224,5064.0,1465,868,59.249146757679185
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2T1HWC8|unreviewed|nitrate,225,5081.0,1471,867,58.939496940856564
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1H9T847|unreviewed|nitrate,226,5056.0,1489,870,58.42847548690396
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A6I6L9P2|unreviewed|nitrate,227,5137.0,1457,887,60.878517501715855
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A9X9X023|unreviewed|nitrate,228,4974.0,1484,843,56.80592991913747
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A503HBD9|unreviewed|nitrate,229,5099.0,1461,872,59.68514715947981
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7X0EEI2|unreviewed|nitrate,230,5133.0,1453,878,60.4267033723331
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A6H2DQ30|unreviewed|nitrate,231,5121.0,1460,874,59.86301369863014
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A0Q6KIA6|unreviewed|nitrate,232,5083.0,1469,871,59.29203539823009
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A238L822|unreviewed|nitrate,233,5067.0,1471,863,58.667573079537725
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1G9LWC9|unreviewed|nitrate,234,5041.0,1471,855,58.12372535690007
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A545TN56|unreviewed|nitrate,235,5002.0,1485,851,57.30639730639731
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A511FRU1|unreviewed|4Fe-4S,236,4617.0,1536,772,50.260416666666664
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A0Q7SVG6|unreviewed|nitrate,237,5065.0,1472,865,58.76358695652174
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A954B5L9|unreviewed|nitrate,238,5145.0,1454,882,60.66024759284731
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,Q577B4|unreviewed|nitrate,239,5078.0,1467,868,59.16837082481254
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0AAJ5ZPJ6|unreviewed|nitrate,240,5135.0,1454,877,60.31636863823934
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0AAJ4NCZ8|unreviewed|nitrate,241,5095.0,1472,873,59.30706521739131
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A369TCM8|unreviewed|nitrate,242,5119.0,1473,883,59.94568906992532
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1G2WD89|unreviewed|nitrate,243,5057.0,1475,871,59.05084745762712
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A6A8QAY4|unreviewed|nitrate,244,5174.0,1458,892,61.179698216735254
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A0M4MR84|unreviewed|nitrate,245,5109.0,1462,880,60.191518467852255
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,Q71RT9|unreviewed|4Fe-4S,246,3993.0,1612,654,40.57071960297767
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A387G836|unreviewed|nitrate,247,5112.0,1458,873,59.876543209876544
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1M6N4V0|unreviewed|nitrate,248,5088.0,1456,871,59.82142857142857
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7W6GCA5|unreviewed|nitrate,249,5018.0,1486,859,57.806191117092865
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A6I4LV07|unreviewed|nitrate,250,5080.0,1467,873,59.50920245398773
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,B8IUP5|unreviewed|nitrate,251,5138.0,1467,876,59.71370143149284
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2Y9AX29|unreviewed|nitrate,252,5067.0,1483,875,59.002022926500345
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2L0VSQ9|unreviewed|nitrate,253,5181.0,1456,899,61.744505494505496
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A4R7LSS7|unreviewed|nitrate,254,5035.0,1472,858,58.28804347826087
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7L5C207|unreviewed|nitrate,255,5013.0,1481,857,57.86630654962863
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1U9MEY5|unreviewed|nitrate,256,5084.0,1468,867,59.059945504087196
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A395CT30|unreviewed|nitrate,257,5005.0,1480,855,57.770270270270274
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7Z7PUB8|unreviewed|nitrate,258,5157.0,1459,888,60.863605209047286
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,B1M129|unreviewed|nitrate,259,5133.0,1462,874,59.78112175102599
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0AB37EAJ1|unreviewed|nitrate,260,5061.0,1470,869,59.115646258503396
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0AAW5R027|unreviewed|nitrate,261,5106.0,1467,871,59.37286980231765
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7W6PCI1|unreviewed|nitrate,262,5137.0,1462,885,60.53351573187415
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2U1V4G8|unreviewed|nitrate,263,5063.0,1459,870,59.62988348183688
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A5F2H703|unreviewed|nitrate,264,5139.0,1456,881,60.50824175824175
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,D8JUF0|unreviewed|nitrate,265,5101.0,1462,872,59.64432284541724
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1E3VN80|unreviewed|nitrate,266,5142.0,1467,886,60.39536468984322
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A0A1WA97|unreviewed|nitrate,267,5044.0,1479,866,58.55307640297498
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2U2J068|unreviewed|nitrate,268,5019.0,1494,849,56.827309236947784
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A258HZZ6|unreviewed|4Fe-4S,269,5052.0,1456,872,59.89010989010989
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A4S0GC65|unreviewed|nitrate,270,5139.0,1453,880,60.564349621472815
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,Q71RT8|unreviewed|nitrate,271,4018.0,1608,657,40.85820895522388
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A256FJ30|unreviewed|nitrate,272,5154.0,1463,885,60.492139439507866
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A844HK15|unreviewed|nitrate,273,5012.0,1485,859,57.84511784511784
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A919E5U7|unreviewed|nitrate,274,5123.0,1469,877,59.7004765146358
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A8HWT7|unreviewed|nitrate,275,5103.0,1462,871,59.575923392612864
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A9X3ZGE7|unreviewed|nitrate,276,5121.0,1455,872,59.93127147766323
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A090N6L5|unreviewed|nitrate,277,5172.0,1454,884,60.79779917469052
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2G6IVB5|unreviewed|nitrate,278,5031.0,1481,858,57.93382849426063
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A101V6Y6|unreviewed|nitrate,279,5152.0,1456,891,61.19505494505495
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2T6CFD9|unreviewed|nitrate,280,5008.0,1474,852,57.80189959294437
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2N3B414|unreviewed|nitrate,281,5155.0,1460,892,61.09589041095891
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A3L9XWW1|unreviewed|nitrate,282,5018.0,1482,855,57.692307692307686
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A840Y9L7|unreviewed|nitrate,283,4997.0,1478,849,57.4424898511502
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0AB34YF65|unreviewed|nitrate,284,5093.0,1473,873,59.26680244399185
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A059FQU2|unreviewed|nitrate,285,5034.0,1476,859,58.19783197831978
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2G2DM15|unreviewed|nitrate,286,5048.0,1477,866,58.632362897765745
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A0Q5ZII7|unreviewed|nitrate,287,5198.0,1445,891,61.66089965397924
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A961SK50|unreviewed|nitrate,288,5093.0,1478,879,59.4722598105548
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A259M4N9|unreviewed|nitrate,289,5045.0,1476,862,58.40108401084011
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A504LF40|unreviewed|nitrate,290,5106.0,1456,874,60.027472527472526
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A848JRK5|unreviewed|nitrate,291,5130.0,1453,879,60.49552649690296
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A0Q8L3T5|unreviewed|nitrate,292,5106.0,1459,871,59.698423577793015
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A3D2W078|unreviewed|nitrate,293,5060.0,1473,859,58.316361167684995
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A074M4S3|unreviewed|nitrate,294,5137.0,1449,882,60.86956521739131
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0AAJ6D8W3|unreviewed|nitrate,295,5145.0,1449,879,60.66252587991718
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A059G3D9|unreviewed|nitrate,296,5002.0,1488,861,57.86290322580645
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A239PYI1|unreviewed|nitrate,297,4987.0,1500,851,56.733333333333334
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2N3CFW6|unreviewed|nitrate,298,5061.0,1482,873,58.906882591093115
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1X7BV64|unreviewed|nitrate,299,4999.0,1480,850,57.432432432432435
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1U7DLG9|unreviewed|nitrate,300,5078.0,1479,873,59.02636916835699
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A149VG74|unreviewed|4Fe-4S,301,3667.0,1453,612,42.11975223675155
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,N0B455|unreviewed|nitrate,302,5062.0,1474,873,59.22659430122117
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1I7B7G6|unreviewed|nitrate,303,5057.0,1459,862,59.0815627141878
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A238XUC7|unreviewed|nitrate,304,5061.0,1478,868,58.72801082543978
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A833LP69|unreviewed|nitrate,305,5153.0,1470,886,60.27210884353742
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7W9E611|unreviewed|nitrate,306,5059.0,1467,864,58.895705521472394
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7Y0DWY6|unreviewed|nitrate,307,5002.0,1481,853,57.5962187711006
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A4Q3Y9Q8|unreviewed|nitrate,308,5022.0,1476,857,58.06233062330624
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7Y4YV05|unreviewed|nitrate,309,5112.0,1462,879,60.12311901504788
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A256G818|unreviewed|nitrate,310,5142.0,1467,882,60.122699386503065
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A239PQP8|unreviewed|nitrate,311,5131.0,1455,880,60.48109965635739
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A101VG20|unreviewed|nitrate,312,5151.0,1454,892,61.34800550206327
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A1B9V6|unreviewed|nitrate,313,5016.0,1484,857,57.74932614555256
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2N4WR53|unreviewed|nitrate,314,5121.0,1467,887,60.46353101567825
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A9ME51|unreviewed|nitrate,315,5093.0,1473,872,59.19891378139851
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2T5BP09|unreviewed|nitrate,316,3905.0,1669,642,38.46614739364889
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A0D8CJL3|unreviewed|nitrate,317,5065.0,1471,860,58.46363018354861
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A149R147|unreviewed|4Fe-4S,318,4614.0,1535,772,50.29315960912052
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A066PXI7|unreviewed|nitrate,319,5005.0,1472,853,57.9483695652174
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1T2A0C4|unreviewed|nitrate,320,5039.0,1468,858,58.44686648501363
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A6N6JAK0|unreviewed|nitrate,321,5000.0,1481,849,57.32613099257259
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A848TPK3|unreviewed|4Fe-4S,322,2828.0,1346,477,35.43833580980684
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1H2FBQ1|unreviewed|nitrate,323,5047.0,1472,860,58.42391304347826
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A4R4DBX3|unreviewed|nitrate,324,5070.0,1462,869,59.4391244870041
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A8J7N369|unreviewed|nitrate,325,5180.0,1449,887,61.214630779848164
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A6I4TBP3|unreviewed|nitrate,326,4910.0,1497,830,55.444221776887105
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A845MBZ7|unreviewed|nitrate,327,5063.0,1475,867,58.77966101694915
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2R8AMP0|unreviewed|nitrate,328,5035.0,1478,860,58.18673883626523
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A4D7QC86|unreviewed|nitrate,329,5000.0,1485,849,57.17171717171718
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A6G6WN90|unreviewed|nitrate,330,5018.0,1478,854,57.7807848443843
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7W8DUD6|unreviewed|nitrate,331,5132.0,1464,879,60.040983606557376
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A4R3NW18|unreviewed|nitrate,332,5152.0,1460,888,60.82191780821918
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1M3NRG3|unreviewed|nitrate,333,5091.0,1463,865,59.12508544087491
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1E4K2Q1|unreviewed|nitrate,334,5181.0,1456,899,61.744505494505496
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A238L906|unreviewed|nitrate,335,4992.0,1478,850,57.51014884979703
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1G7NQA1|unreviewed|nitrate,336,4953.0,1503,840,55.88822355289421
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A974AJS4|unreviewed|nitrate,337,5188.0,1456,888,60.98901098901099
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A9C9TFK6|unreviewed|nitrate,338,5055.0,1474,868,58.88738127544097
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1M4T140|unreviewed|nitrate,339,5037.0,1472,859,58.35597826086957
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A4Y6UA65|unreviewed|nitrate,340,4803.0,1540,812,52.72727272727272
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0AAD3RUE8|unreviewed|nitrate,341,5014.0,1477,856,57.955314827352744
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A946G752|unreviewed|nitrate,342,5054.0,1480,860,58.108108108108105
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1G4SH66|unreviewed|nitrate,343,5091.0,1467,872,59.44103612815269
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A292GR34|unreviewed|nitrate,344,5105.0,1472,876,59.5108695652174
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2T5VGE5|unreviewed|nitrate,345,5111.0,1466,875,59.6862210095498
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A840Y626|unreviewed|nitrate,346,5110.0,1453,878,60.4267033723331
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,V4R191|unreviewed|nitrate,347,5175.0,1447,892,61.64478230822391
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A847ZU52|unreviewed|4Fe-4S,348,4523.0,1433,776,54.152128401953945
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2S8ET78|unreviewed|nitrate,349,5043.0,1478,870,58.86332882273342
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A345YEF3|unreviewed|nitrate,350,5128.0,1455,876,60.20618556701031
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A3D9FFK1|unreviewed|nitrate,351,5082.0,1473,875,59.402579769178544
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1H9KFR8|unreviewed|nitrate,352,5054.0,1482,864,58.2995951417004
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1V4I163|unreviewed|nitrate,353,4050.0,1612,664,41.19106699751861
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A254UIS5|unreviewed|nitrate,354,5039.0,1473,864,58.65580448065173
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2N3C5Q8|unreviewed|nitrate,355,5048.0,1480,867,58.581081081081074
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0AA41YPJ9|unreviewed|nitrate,356,5103.0,1459,874,59.904043865661414
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A346A0G4|unreviewed|nitrate,357,5084.0,1469,870,59.22396187882914
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1Y6BGE6|unreviewed|nitrate,358,5081.0,1464,872,59.56284153005464
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7W6LSJ4|unreviewed|nitrate,359,4966.0,1492,841,56.36729222520107
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1R0FCR2|unreviewed|nitrate,360,5082.0,1466,865,59.00409276944065
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1I6TIH2|unreviewed|nitrate,361,4981.0,1482,844,56.95006747638327
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1F2ZK72|unreviewed|nitrate,362,5073.0,1483,873,58.8671611598112
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7C5QWF0|unreviewed|4Fe-4S,363,2589.0,1356,436,32.15339233038348
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A503B557|unreviewed|nitrate,364,5114.0,1456,878,60.302197802197796
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A6L7KKG2|unreviewed|4Fe-4S,365,3372.0,1383,567,40.99783080260303
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A231V214|unreviewed|nitrate,366,5007.0,1478,851,57.57780784844384
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A427KX07|unreviewed|nitrate,367,4995.0,1475,851,57.69491525423729
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1I5M9X3|unreviewed|nitrate,368,5094.0,1465,868,59.249146757679185
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2T0WAN5|unreviewed|nitrate,369,5065.0,1484,873,58.82749326145552
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A3B9IGP6|unreviewed|4Fe-4S,370,4461.0,1449,756,52.17391304347826
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A963KYW9|unreviewed|nitrate,371,5170.0,1449,893,61.628709454796414
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7W5KSK2|unreviewed|nitrate,372,5122.0,1453,874,60.15141087405368
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A4R7BXN4|unreviewed|nitrate,373,5110.0,1465,874,59.658703071672356
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A2A5EQE4|unreviewed|nitrate,374,5143.0,1460,881,60.342465753424655
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A951RT08|unreviewed|nitrate,375,5105.0,1458,874,59.945130315500684
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A7Y2CUF6|unreviewed|nitrate,376,4956.0,1458,844,57.8875171467764
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A1R3X0R3|unreviewed|nitrate,377,5025.0,1484,855,57.61455525606469
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A849E7S2|unreviewed|Nitrate,378,3056.0,1357,526,38.76197494473102
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A5J6MQR6|unreviewed|nitrate,379,5213.0,1447,896,61.92121630960609
Soil11.scaffold_587233302_c1_1,Alphaproteobacteria,A0A434GDJ8|unreviewed|nitrate,380,5025.0,1487,862,57.96906523201076
